Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2023","2023","kt","11957.608238","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1990","1990","kt","7654.252668","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1991","1991","kt","7456.893847","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1992","1992","kt","7709.843777","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1993","1993","kt","7910.345909","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1994","1994","kt","8026.691192","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1995","1995","kt","8000.67319","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1996","1996","kt","8218.889097","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1997","1997","kt","8601.713366","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1998","1998","kt","9759.333854","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","1999","1999","kt","10067.74886","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2000","2000","kt","10272.278335","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2001","2001","kt","10103.258984","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2002","2002","kt","10171.675732","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2003","2003","kt","9188.789784","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2004","2004","kt","9366.533394","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2005","2005","kt","9731.925218","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2006","2006","kt","9546.000103","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2007","2007","kt","10725.868903","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2008","2008","kt","10780.376842","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2009","2009","kt","12397.027707","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2010","2010","kt","15227.273737","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2011","2011","kt","7519.700582","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2012","2012","kt","5804.220711","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2013","2013","kt","5711.082508","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2014","2014","kt","5377.307728","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2015","2015","kt","4955.201787","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2016","2016","kt","4892.820752","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2017","2017","kt","4660.184759","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2018","2018","kt","4566.605307","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2019","2019","kt","4468.221829","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2020","2020","kt","4360.73456","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2021","2021","kt","4403.87037","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2022","2022","kt","4354.869919","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2023","2023","kt","4373.215767","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1990","1990","kt","3744.092044","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1991","1991","kt","3872.390294","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1992","1992","kt","3529.035422","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1993","1993","kt","3476.364283","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1994","1994","kt","2564.674676","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1995","1995","kt","2746.505411","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1996","1996","kt","3047.432485","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1997","1997","kt","3287.861635","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1998","1998","kt","3648.296633","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","1999","1999","kt","3954.357864","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2000","2000","kt","4154.862681","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2001","2001","kt","4320.750663","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2002","2002","kt","5266.140011","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2003","2003","kt","5887.779415","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2004","2004","kt","6267.842406","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2005","2005","kt","6962.22081","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2006","2006","kt","6965.407988","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2007","2007","kt","7346.693555","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2008","2008","kt","7440.507679","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2009","2009","kt","8282.978117","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2010","2010","kt","7919.968602","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2011","2011","kt","8139.85771","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2012","2012","kt","7965.332288","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2013","2013","kt","8375.184539","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2014","2014","kt","8549.023755","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2015","2015","kt","9686.89184","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2016","2016","kt","9568.804396","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2017","2017","kt","9509.118416","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2018","2018","kt","9294.958528","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2019","2019","kt","9675.76018","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2020","2020","kt","9746.690494","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2021","2021","kt","9710.293836","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","kt","9789.561135","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2023","2023","kt","9804.494644","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1990","1990","kt","8142.003724","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1991","1991","kt","8300.94718","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1992","1992","kt","8440.884935","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1993","1993","kt","8540.251039","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1994","1994","kt","8397.683943","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1995","1995","kt","8800.85898","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1996","1996","kt","9245.988677","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1997","1997","kt","9632.658105","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1998","1998","kt","10354.816485","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1999","1999","kt","10463.586153","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2000","2000","kt","10640.7947","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2001","2001","kt","10526.109344","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2002","2002","kt","11342.335886","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2003","2003","kt","11193.19268","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2004","2004","kt","11466.025339","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2005","2005","kt","11468.467049","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2006","2006","kt","11473.266794","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2007","2007","kt","11598.322893","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2008","2008","kt","11746.028017","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2009","2009","kt","12541.476981","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2010","2010","kt","11945.287746","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2011","2011","kt","11922.046267","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2012","2012","kt","11945.262036","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2013","2013","kt","11530.524232","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2014","2014","kt","10946.025183","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2015","2015","kt","11084.104289","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2016","2016","kt","11486.165607","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2017","2017","kt","11758.259084","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2018","2018","kt","11285.009978","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2019","2019","kt","11367.384164","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2020","2020","kt","11941.646325","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2021","2021","kt","12365.981004","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2022","2022","kt","12868.523101","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2023","2023","kt","12800.60387","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","1990","1990","kt","2432.090071","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","1991","1991","kt","2546.155909","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","1992","1992","kt","2649.284118","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","1993","1993","kt","2743.023503","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","1994","1994","kt","2829.29554","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","1995","1995","kt","2909.579849","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","1996","1996","kt","2983.669619","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","1997","1997","kt","3051.348853","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","1998","1998","kt","3111.137906","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","1999","1999","kt","3165.748096","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2000","2000","kt","3215.578502","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2001","2001","kt","3260.30208","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2002","2002","kt","3302.788141","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2003","2003","kt","3344.604328","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2004","2004","kt","3386.01364","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2005","2005","kt","3425.179171","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2006","2006","kt","3461.238242","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2007","2007","kt","3496.492612","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2008","2008","kt","3530.292709","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2009","2009","kt","3559.161261","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2010","2010","kt","3588.778065","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2011","2011","kt","3618.229689","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2012","2012","kt","3646.084896","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2013","2013","kt","3671.977665","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2014","2014","kt","3695.072737","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2015","2015","kt","3714.611043","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2016","2016","kt","3731.75325","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2017","2017","kt","3748.850826","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2018","2018","kt","3765.179299","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2019","2019","kt","3779.761265","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2020","2020","kt","3792.588595","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2021","2021","kt","3806.851148","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2022","2022","kt","3820.274324","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2023","2023","kt","3832.774983","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1990","1990","kt","1450.312434","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1991","1991","kt","1475.640207","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1992","1992","kt","1491.739132","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1993","1993","kt","1512.190102","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1994","1994","kt","1535.733023","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1995","1995","kt","1568.0734","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1996","1996","kt","1584.582813","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1997","1997","kt","1604.507717","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1998","1998","kt","1620.326964","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1999","1999","kt","1642.586164","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2000","2000","kt","1664.00102","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2001","2001","kt","1689.015482","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2002","2002","kt","1724.367452","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2003","2003","kt","1762.566608","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2004","2004","kt","1771.574972","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2005","2005","kt","1806.138265","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2006","2006","kt","1836.137207","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2007","2007","kt","1878.859243","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2008","2008","kt","1910.917217","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2009","2009","kt","1938.746351","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2010","2010","kt","1973.198169","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2011","2011","kt","2016.310475","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2012","2012","kt","2043.008935","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2013","2013","kt","2082.925583","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2014","2014","kt","2161.102716","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2015","2015","kt","2197.351312","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2016","2016","kt","2241.584729","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2017","2017","kt","2270.318275","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2018","2018","kt","2314.152391","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2019","2019","kt","2357.611527","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2020","2020","kt","2389.357504","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","009","Oceania","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2021","2021","kt","2394.887725","E","Estimated value"
